Country,Customer_Name,Delivery_Year ,Engine,Model_Series,Order_Month,Order_Year,Region,Delivery_Total,Order_Total,Unfilled_Orders
Austria,Lauda Air,1993,CF,737-400,Sep,1990,Europe,1,1,
Austria,Lauda Air,1989,PW,767-300ER,Oct,1988,Europe,1,1,
Austria,Lauda Air,,GE,777-200ER,Dec,1991,Europe,0,1,
Austria,Lauda Air,1992,PW,767-300ER,Dec,1991,Europe,1,1,
Austria,Lauda Air,1997,GE,777-200ER,Dec,1991,Europe,1,1,
Austria,Lauda Air,1998,GE,777-200ER,Dec,1991,Europe,1,1,
Austria,Lauda Air,2000,CF,737-600,Dec,1998,Europe,2,2,
Austria,Lauda Air,2002,GE,777-200ER,Dec,1991,Europe,1,1,
Azerbaijan,Azerbaijan Airlines,,CF,737-900ER,Feb,2007,Central Asia,0,2,
Azerbaijan,Azerbaijan Airlines,,GE,787-8,Feb,2007,Central Asia,0,1,
Azerbaijan,Azerbaijan Airlines,2014,GE,787-8,Feb,2007,Central Asia,2,2,
Azerbaijan,Azerbaijan Airlines,2012,GE,767-300F,Jun,2010,Central Asia,2,2,
Azerbaijan,Azerbaijan Airlines,2012,GE,767-300ER,Jul,2010,Central Asia,1,1,
Azerbaijan,Azerbaijan Airlines,,CF,737-900ER,Aug,2008,Central Asia,0,2,
Azerbaijan,Azerbaijan Airlines,2010,GE,767-300ER,Aug,2008,Central Asia,1,1,
Azerbaijan,Azerbaijan Airlines,2011,GE,767-300ER,Aug,2008,Central Asia,1,1,
Azerbaijan,Azerbaijan Airlines,2019,GE,777-200LR,Oct,2018,Central Asia,1,1,
Azerbaijan,Azerbaijan Airlines,2000,RR,757-200,Dec,1997,Central Asia,2,2,
Azerbaijan,Silk Way Airlines,2015,GE,747-8F,Feb,2015,Central Asia,1,1,
Azerbaijan,Silk Way Airlines,2016,GE,747-8F,Feb,2015,Central Asia,1,1,
Azerbaijan,Silk Way Airlines,2017,GE,747-8F,Feb,2015,Central Asia,1,1,
Azerbaijan,Silk Way Airlines,2014,GE,747-8F,Jul,2013,Central Asia,2,2,
Azerbaijan,Silk Way West Airlines,,GE,777F,Apr,2021,Central Asia,0,5,5
Bahamas,Bahamasair,1981,PW,737-200,Feb,1980,Caribbean,1,1,
Bahrain,Gulf Air,,NS,787-8,Jan,2008,Middle East,0,8,
Bahrain,Gulf Air,,RR,787-9,Jan,2008,Middle East,0,1,1
Bahrain,Gulf Air,2018,RR,787-9,Jan,2008,Middle East,5,5,
Bahrain,Gulf Air,2019,RR,787-9,Jan,2008,Middle East,2,2,
Bahrain,Gulf Air,,RR,787-9,Apr,2009,Middle East,0,8,4
Bahrain,Gulf Air,1988,GE,767-300ER,Apr,1988,Middle East,2,2,
Bahrain,Gulf Air,1994,GE,767-300ER,Jun,1993,Middle East,2,2,
Bahrain,Gulf Air,1977,PW,737-200,Jul,1976,Middle East,5,5,
Bahrain,Gulf Air,1978,PW,737-200,Sep,1978,Middle East,1,1,
Bahrain,Gulf Air,1989,GE,767-300ER,Sep,1988,Middle East,4,4,
Bahrain,Gulf Air,1978,PW,737-200,Oct,1977,Middle East,1,1,
Bahrain,Gulf Air,,NS,777-200ER,Nov,1993,Middle East,0,6,
Bahrain,Gulf Air,1979,PW,737-200,Nov,1978,Middle East,2,2,
Bahrain,Gulf Air,1990,GE,767-300ER,Nov,1990,Middle East,3,3,
Bahrain,Gulf Air,1991,GE,767-300ER,Nov,1990,Middle East,3,3,
Bahrain,Gulf Air,1992,GE,767-300ER,Nov,1990,Middle East,2,2,
Bahrain,Gulf Air,1993,GE,767-300ER,Nov,1990,Middle East,4,4,
Bangladesh,Biman Bangladesh Airlines,2011,GE,777-300ER,Apr,2008,South Asia,2,2,
Bangladesh,Biman Bangladesh Airlines,2014,GE,777-300ER,Apr,2008,South Asia,2,2,
Bangladesh,Biman Bangladesh Airlines,2018,GE,787-8,Apr,2008,South Asia,2,2,
Bangladesh,Biman Bangladesh Airlines,2019,GE,787-8,Apr,2008,South Asia,2,2,
Bangladesh,Biman Bangladesh Airlines,2015,CF,737-800,Jun,2008,South Asia,2,2,
Bangladesh,Biman Bangladesh Airlines,1988,GE,DC-10,Oct,1987,South Asia,1,1,
Bangladesh,Biman Bangladesh Airlines,2019,GE,787-9,Oct,2019,South Asia,2,2,
Belarus,Belavia Belarusian Airlines,2016,CF,737-800,Jun,2014,Europe,3,3,
Belgium,Air Belgium,1991,CF,737-400,Jun,1988,Europe,1,1,
Belgium,Brussels Airlines SA/NV,1997,CF,737-400,Apr,1996,Europe,2,2,
Belgium,Brussels Airlines SA/NV,,CF,737-800,Jun,1995,Europe,0,2,
Belgium,Brussels Airlines SA/NV,1996,CF,737-300,Dec,1995,Europe,2,2,
Belgium,City Bird,1998,PW,MD-11,Mar,1998,Europe,1,1,
Belgium,City Bird,1998,GE,MD-11,May,1997,Europe,1,1,
Belgium,City Bird,1996,GE,MD-11,Oct,1996,Europe,1,1,
Belgium,DHL International,2009,GE,767-300F,Feb,2007,Europe,3,3,
Belgium,DHL International,2012,GE,767-300F,Feb,2007,Europe,3,3,
Belgium,NATO,1982,PW,707/720,May,1980,Europe,4,4,
Belgium,NATO,1983,PW,707/720,May,1980,Europe,5,5,
Belgium,NATO,1984,PW,707/720,May,1980,Europe,6,6,
Belgium,NATO,1985,PW,707/720,May,1980,Europe,3,3,
Belgium,SABENA Aerospace,1970,PW,747-100,Jan,1969,Europe,2,2,
Belgium,SABENA Aerospace,1990,GE,747-300,Jan,1989,Europe,1,1,
Belgium,SABENA Aerospace,1960,PW,707/720,Feb,1956,Europe,1,1,
Belgium,SABENA Aerospace,1967,PW,727,Feb,1966,Europe,4,4,
Belgium,SABENA Aerospace,1966,PW,707/720,Mar,1965,Europe,1,1,
Belgium,SABENA Aerospace,1969,PW,707/720,Mar,1968,Europe,3,3,
Belgium,SABENA Aerospace,1960,PW,707/720,Apr,1957,Europe,1,1,
Belgium,SABENA Aerospace,1986,GE,747-300,Apr,1985,Europe,1,1,
Belgium,SABENA Aerospace,1987,CF,737-300,Apr,1986,Europe,5,5,
Belgium,SABENA Aerospace,1965,PW,707/720,May,1964,Europe,1,1,
Belgium,SABENA Aerospace,1975,GE,DC-10,May,1974,Europe,1,1,
Belgium,SABENA Aerospace,1980,GE,DC-10,Jun,1979,Europe,1,1,
Belgium,SABENA Aerospace,1989,CF,737-300,Jun,1988,Europe,2,2,
Belgium,SABENA Aerospace,1991,CF,737-400,Jun,1988,Europe,3,3,
Belgium,SABENA Aerospace,1991,CF,737-500,Jun,1988,Europe,4,4,
Belgium,SABENA Aerospace,1992,CF,737-500,Jun,1988,Europe,2,2,
Belgium,SABENA Aerospace,1962,PW,707/720,Jul,1961,Europe,1,1,
Belgium,SABENA Aerospace,1963,PW,707/720,Jul,1961,Europe,1,1,
Belgium,SABENA Aerospace,1973,GE,DC-10,Jul,1970,Europe,1,1,
Belgium,SABENA Aerospace,1974,GE,DC-10,Jul,1970,Europe,1,1,
Belgium,SABENA Aerospace,1974,PW,737-200,Jul,1973,Europe,6,6,
Belgium,SABENA Aerospace,1975,PW,737-200,Jul,1973,Europe,4,4,
Belgium,SABENA Aerospace,1968,PW,707/720,Aug,1967,Europe,1,1,
Belgium,SABENA Aerospace,1968,PW,727,Aug,1967,Europe,1,1,
Belgium,SABENA Aerospace,1979,PW,737-200,Aug,1978,Europe,1,1,
Belgium,SABENA Aerospace,1980,GE,DC-10,Nov,1979,Europe,1,1,
Belgium,SABENA Aerospace,1959,PW,707/720,Dec,1955,Europe,1,1,
Belgium,SABENA Aerospace,1960,PW,707/720,Dec,1955,Europe,2,2,
Belgium,SABENA Aerospace,1966,PW,707/720,Dec,1965,Europe,1,1,
Belgium,SABENA Aerospace,1975,PW,737-200,Dec,1974,Europe,5,5,
Belgium,Sobelair,1992,CF,737-400,Jun,1988,Europe,1,1,
Belgium,Sobelair,1979,PW,737-200,Aug,1978,Europe,2,2,
Belgium,Sobelair,1978,PW,737-200,Oct,1977,Europe,1,1,
Belgium,Trans European Airways,1979,PW,737-200,Feb,1979,Europe,1,1,
Belgium,Trans European Airways,,NS,737-200,Apr,1980,Europe,0,1,
Belgium,Trans European Airways,1980,PW,737-200,Apr,1980,Europe,2,2,
Belgium,Trans European Airways,1976,PW,737-200,Aug,1975,Europe,1,1,
Belgium,Trans European Airways,1988,CF,737-300,Aug,1986,Europe,2,2,
Belgium,Trans European Airways,1989,CF,737-300,Aug,1986,Europe,3,3,
Belgium,Trans European Airways,,NS,737-300,Oct,1989,Europe,0,9,
Belgium,Trans European Airways,1989,CF,737-300,Oct,1988,Europe,2,2,
Belgium,Trans European Airways,1990,CF,737-300,Oct,1988,Europe,2,2,
Belgium,Trans European Airways,1991,CF,737-300,Oct,1988,Europe,7,7,
Bermuda,AOF Leasing,,NS,757-200,Apr,1988,Caribbean,0,2,
Bermuda,AOF Leasing,1991,CF,737-400,Apr,1988,Caribbean,1,1,
Bermuda,AOF Leasing,1992,CF,737-400,Apr,1988,Caribbean,2,2,
Bermuda,Novel Leasing,1997,CF,737-300,Jul,1997,Caribbean,1,1,
Bermuda,Novel Leasing,1997,CF,737-300,Dec,1997,Caribbean,1,1,
Bolivia,LAB,1978,PW,727,Apr,1977,South America,2,2,
Bolivia,LAB,1970,PW,727,Aug,1969,South America,1,1,
Bolivia,LAB,1975,PW,727,Sep,1975,South America,1,1,
Brazil,Cruzeiro,1975,PW,737-200,May,1974,South America,6,6,
Brazil,Cruzeiro,1971,PW,727,Jun,1970,South America,3,3,
Brazil,Federative Republic of Brazil,1976,PW,737-200,Aug,1975,South America,2,2,
Brazil,GOL Linhas Aereas,2006,CF,737-800,Jan,2005,South America,4,4,
Brazil,GOL Linhas Aereas,2009,CF,737-800,Feb,2006,South America,1,1,
Brazil,GOL Linhas Aereas,2007,CF,737-800,Mar,2005,South America,6,6,
Brazil,GOL Linhas Aereas,2008,CF,737-800,Mar,2005,South America,3,3,
Brazil,GOL Linhas Aereas,2010,CF,737-800,Mar,2006,South America,1,1,
Brazil,GOL Linhas Aereas,,CF,737 MAX,May,2013,South America,0,21,17
Brazil,GOL Linhas Aereas,,CF,737-800,May,2009,South America,0,4,
Brazil,GOL Linhas Aereas,2006,CF,737-800,May,2004,South America,5,5,
Brazil,GOL Linhas Aereas,2007,CF,737-800,May,2004,South America,8,8,
Brazil,GOL Linhas Aereas,2008,CF,737-800,May,2004,South America,2,2,
Brazil,GOL Linhas Aereas,2015,CF,737-800,May,2009,South America,4,4,
Brazil,GOL Linhas Aereas,2016,CF,737-800,May,2009,South America,2,2,
Brazil,GOL Linhas Aereas,,CF,737 MAX,Jul,2018,South America,0,15,8
Brazil,GOL Linhas Aereas,,CF,737 MAX,Jul,2021,South America,0,4,4
Brazil,GOL Linhas Aereas,,CF,737-800,Jul,2005,South America,0,9,
Brazil,GOL Linhas Aereas,2006,CF,737-800,Jul,2004,South America,2,2,
Brazil,GOL Linhas Aereas,2008,CF,737-800,Jul,2005,South America,2,2,
Brazil,GOL Linhas Aereas,2009,CF,737-800,Jul,2005,South America,5,5,
Brazil,GOL Linhas Aereas,2010,CF,737-800,Jul,2005,South America,6,6,
Brazil,GOL Linhas Aereas,2011,CF,737-800,Jul,2005,South America,7,7,
Brazil,GOL Linhas Aereas,2012,CF,737-800,Jul,2005,South America,1,1,
Brazil,GOL Linhas Aereas,2021,CF,737 MAX,Jul,2021,South America,1,1,
Brazil,GOL Linhas Aereas,2022,CF,737 MAX,Jul,2021,South America,4,4,
Brazil,GOL Linhas Aereas,,CF,737-800,Sep,2010,South America,0,16,
Brazil,GOL Linhas Aereas,2014,CF,737-800,Sep,2010,South America,1,1,
Brazil,GOL Linhas Aereas,2015,CF,737-800,Sep,2010,South America,2,2,
Brazil,GOL Linhas Aereas,2016,CF,737-800,Sep,2010,South America,1,1,
Brazil,GOL Linhas Aereas,,CF,737 MAX,Oct,2012,South America,0,72,59
Brazil,GOL Linhas Aereas,,CF,737 MAX,Oct,2015,South America,0,9,1
Brazil,GOL Linhas Aereas,,CF,737-800,Oct,2006,South America,0,9,
Brazil,GOL Linhas Aereas,2009,CF,737-700,Oct,2006,South America,1,1,
Brazil,GOL Linhas Aereas,2009,CF,737-800,Oct,2006,South America,3,3,
Brazil,GOL Linhas Aereas,2010,CF,737-800,Oct,2006,South America,3,3,
Brazil,GOL Linhas Aereas,2011,CF,737-700,Oct,2006,South America,2,2,
Brazil,GOL Linhas Aereas,2012,CF,737-800,Oct,2006,South America,1,1,
Brazil,GOL Linhas Aereas,2016,CF,737-800,Oct,2006,South America,1,1,
Brazil,GOL Linhas Aereas,2018,CF,737 MAX,Oct,2012,South America,5,5,
Brazil,GOL Linhas Aereas,2019,CF,737 MAX,Oct,2012,South America,1,1,
Brazil,GOL Linhas Aereas,2022,CF,737 MAX,Oct,2012,South America,4,4,
Brazil,GOL Linhas Aereas,,CF,737 MAX,Nov,2013,South America,0,6,6
Brazil,GOL Linhas Aereas,,CF,737 MAX,Nov,2015,South America,0,2,
Brazil,GOL Linhas Aereas,2007,CF,737-800,Nov,2005,South America,1,1,
Brazil,GOL Linhas Aereas,2009,CF,737-800,Nov,2005,South America,4,4,
Brazil,GOL Linhas Aereas,,CF,737-800,Dec,2007,South America,0,12,
Brazil,GOL Linhas Aereas,2012,CF,737-800,Dec,2007,South America,4,4,
Brazil,GOL Linhas Aereas,2013,CF,737-800,Dec,2007,South America,16,16,
Brazil,GOL Linhas Aereas,2014,CF,737-800,Dec,2007,South America,8,8,
Brazil,LATAM Airlines Brasil,,GE,777F,Feb,2011,South America,0,2,1
Brazil,LATAM Airlines Brasil,2008,GE,777-300ER,Feb,2007,South America,4,4,
Brazil,LATAM Airlines Brasil,2012,GE,777-300ER,Aug,2007,South America,4,4,
Brazil,LATAM Airlines Brasil,2013,GE,777-300ER,Dec,2008,South America,2,2,
Brazil,Panair do Brasil,1961,PW,DC-8,Oct,1955,South America,2,2,
Brazil,Transbrasil,,NS,757-200,Apr,1980,South America,0,3,
Brazil,Transbrasil,,NS,757-200,Jun,1981,South America,0,6,
Brazil,Transbrasil,1983,GE,767-200,Jul,1981,South America,3,3,
Brazil,Transbrasil,,NS,777-200,Dec,1993,South America,0,3,
Brazil,Varig Airlines,1963,RR,707/720,Jan,1963,South America,1,1,
Brazil,Varig Airlines,1974,GE,DC-10,Jan,1974,South America,1,1,
Brazil,Varig Airlines,1975,GE,DC-10,Jan,1974,South America,1,1,
Brazil,Varig Airlines,1981,GE,747-200,Jan,1981,South America,3,3,
Brazil,Varig Airlines,1981,GE,DC-10,Jan,1980,South America,1,1,
Brazil,Varig Airlines,,CF,737-300,Feb,1990,South America,0,4,
Brazil,Varig Airlines,1990,CF,737-300,Feb,1990,South America,2,2,
Brazil,Varig Airlines,1991,CF,737-300,Feb,1990,South America,4,4,
Brazil,Varig Airlines,1987,GE,767-200ER,Mar,1986,South America,6,6,
Brazil,Varig Airlines,1989,GE,767-300ER,Mar,1989,South America,1,1,
Brazil,Varig Airlines,1990,GE,767-300ER,Mar,1989,South America,3,3,
Brazil,Varig Airlines,1980,GE,DC-10,Apr,1979,South America,4,4,
Brazil,Varig Airlines,1981,GE,DC-10,Apr,1979,South America,1,1,
Brazil,Varig Airlines,1974,PW,737-200,May,1974,South America,4,4,
Brazil,Varig Airlines,1975,PW,737-200,May,1974,South America,6,6,
Brazil,Varig Airlines,1969,PW,707/720,Jul,1969,South America,1,1,
Brazil,Varig Airlines,1988,CF,737-300,Jul,1988,South America,2,2,
Brazil,Varig Airlines,1989,CF,737-300,Jul,1988,South America,3,3,
Brazil,Varig Airlines,1966,PW,707/720,Aug,1965,South America,2,2,
Brazil,Varig Airlines,1967,PW,707/720,Aug,1965,South America,1,1,
Brazil,Varig Airlines,1968,PW,707/720,Aug,1968,South America,1,1,
Brazil,Varig Airlines,,CF,737-700,Sep,1998,South America,0,4,
Brazil,Varig Airlines,,CF,737-800,Sep,1998,South America,0,10,
Brazil,Varig Airlines,,GE,767-300ER,Sep,1998,South America,0,6,
Brazil,Varig Airlines,,GE,777-200ER,Sep,1998,South America,0,4,
Brazil,Varig Airlines,1960,RR,707/720,Sep,1957,South America,2,2,
Brazil,Varig Airlines,,CF,737-300,Oct,1990,South America,0,7,
Brazil,Varig Airlines,,GE,747-400,Oct,1990,South America,0,6,
Brazil,Varig Airlines,1970,PW,727,Oct,1970,South America,4,4,
Brazil,Varig Airlines,1985,GE,747-300,Oct,1984,South America,2,2,
Brazil,Varig Airlines,1968,PW,707/720,Nov,1968,South America,1,1,
Brazil,Varig Airlines,1974,GE,DC-10,Dec,1972,South America,2,2,
Brazil,Varig Airlines,1992,GE,MD-11,Dec,1988,South America,2,2,
Brazil,Varig Airlines,1993,GE,MD-11,Dec,1988,South America,2,2,
Brazil,VASP Airlines,1980,PW,727,Jan,1980,South America,4,4,
Brazil,VASP Airlines,1973,PW,737-200,Mar,1973,South America,3,3,
Brazil,VASP Airlines,1977,PW,727,Mar,1977,South America,2,2,
Brazil,VASP Airlines,1969,PW,737-200,Apr,1968,South America,5,5,
Brazil,VASP Airlines,1995,GE,MD-11,Apr,1995,South America,2,2,
Brazil,VASP Airlines,1974,PW,737-200,May,1974,South America,5,5,
Brazil,VASP Airlines,1996,GE,MD-11,Jun,1996,South America,1,1,
Brazil,VASP Airlines,1972,PW,737-200,Jul,1972,South America,1,1,
Brazil,VASP Airlines,1975,PW,737-200,Aug,1975,South America,2,2,
Brazil,VASP Airlines,1976,PW,737-200,Aug,1975,South America,2,2,
Brazil,VASP Airlines,1996,GE,MD-11,Aug,1996,South America,1,1,
Brazil,VASP Airlines,1996,CF,737-300,Dec,1996,South America,1,1,
Brunei Darussalam,Royal Brunei Airlines,1975,PW,737-200,Jan,1975,Southeast Asia,2,2,
Brunei Darussalam,Royal Brunei Airlines,1996,GE,767-300ER,Mar,1996,Southeast Asia,1,1,
Brunei Darussalam,Royal Brunei Airlines,1996,GE,767-300ER,Apr,1996,Southeast Asia,1,1,
Brunei Darussalam,Royal Brunei Airlines,1986,RR,757-200,May,1985,Southeast Asia,3,3,
Brunei Darussalam,Royal Brunei Airlines,2013,RR,787-8,May,2005,Southeast Asia,2,2,
Brunei Darussalam,Royal Brunei Airlines,2014,RR,787-8,May,2005,Southeast Asia,2,2,
Brunei Darussalam,Royal Brunei Airlines,2018,RR,787-8,May,2005,Southeast Asia,1,1,
Brunei Darussalam,Royal Brunei Airlines,1980,PW,737-200,Jul,1978,Southeast Asia,1,1,
Cameroon,Cameroon Airlines,1985,PW,737-200,Jan,1985,Africa,1,1,
Cameroon,Cameroon Airlines,1972,PW,707/720,May,1972,Africa,1,1,
Cameroon,Cameroon Airlines,1977,PW,737-200,May,1976,Africa,1,1,
Cameroon,Cameroon Airlines,1981,PW,747-200,Jul,1979,Africa,1,1,
Cameroon,Cameroon Airlines,1972,PW,737-200,Nov,1971,Africa,2,2,
Cameroon,Republic of Cameroon,1978,PW,727,Nov,1978,Africa,1,1,
Canada,Air Canada,1973,PW,747-100,Jan,1973,North America,1,1,
Canada,Air Canada,1991,PW,747-400M,Jan,1989,North America,3,3,
Canada,Air Canada,1966,PW,DC-8,Feb,1965,North America,2,2,
Canada,Air Canada,1968,PW,DC-8,Feb,1966,North America,3,3,
Canada,Air Canada,1968,PW,DC-9,Feb,1966,North America,4,4,
Canada,Air Canada,1971,PW,747-100,Feb,1968,North America,3,3,
Canada,Air Canada,1973,PW,DC-9,Feb,1973,North America,1,1,
Canada,Air Canada,1974,PW,DC-9,Feb,1973,North America,2,2,
Canada,Air Canada,1979,PW,727,Feb,1978,North America,5,5,
Canada,Air Canada,,CF,737 MAX,Mar,2014,North America,0,25,4
Canada,Air Canada,1972,PW,DC-9,Mar,1971,North America,2,2,
Canada,Air Canada,1984,PW,767-200ER,Mar,1983,North America,2,2,
Canada,Air Canada,2013,GE,777-300ER,Mar,2012,North America,2,2,
Canada,Air Canada,2014,GE,777-300ER,Mar,2012,North America,1,1,
Canada,Air Canada,2017,CF,737 MAX,Mar,2014,North America,2,2,
Canada,Air Canada,2018,CF,737 MAX,Mar,2014,North America,16,16,
Canada,Air Canada,2019,CF,737 MAX,Mar,2014,North America,6,6,
Canada,Air Canada,2021,CF,737 MAX,Mar,2014,North America,7,7,
Canada,Air Canada,2022,CF,737 MAX,Mar,2014,North America,5,5,
Canada,Air Canada,1975,PW,747-200,Apr,1974,North America,1,1,
Canada,Air Canada,2016,GE,787-9,Apr,2007,North America,7,7,
Canada,Air Canada,2017,GE,787-9,Apr,2007,North America,9,9,
Canada,Air Canada,2018,GE,787-9,Apr,2007,North America,5,5,
Canada,Air Canada,2019,GE,787-9,Apr,2007,North America,2,2,
Canada,Air Canada,1968,PW,DC-8,May,1966,North America,3,3,
Canada,Air Canada,1968,PW,DC-9,May,1966,North America,6,6,
Canada,Air Canada,1968,PW,DC-9,May,1967,North America,2,2,
Canada,Air Canada,1969,GE,DC-8,May,1967,North America,1,1,
Canada,Air Canada,1969,PW,DC-8,May,1967,North America,2,2,
Canada,Air Canada,1969,PW,DC-9,May,1967,North America,2,2,
Canada,Air Canada,1975,PW,727,May,1975,North America,3,3,
Canada,Air Canada,1967,PW,DC-8,Jun,1965,North America,4,4,
Canada,Air Canada,1967,PW,DC-9,Jun,1965,North America,12,12,
Canada,Air Canada,1969,GE,DC-8,Jun,1967,North America,1,1,
Canada,Air Canada,1970,GE,DC-8,Jun,1967,North America,3,3,
Canada,Air Canada,1970,PW,DC-8,Jun,1967,North America,1,1,
Canada,Air Canada,1970,PW,DC-8,Jun,1968,North America,3,3,
Canada,Air Canada,1988,PW,767-200ER,Jun,1987,North America,4,4,
Canada,Air Canada,,PW,767-200,Jul,1979,North America,0,2,
Canada,Air Canada,1960,RR,DC-8,Jul,1956,North America,6,6,
Canada,Air Canada,1970,PW,DC-9,Jul,1968,North America,1,1,
Canada,Air Canada,1982,PW,767-200,Jul,1979,North America,2,2,
Canada,Air Canada,1983,PW,767-200,Jul,1979,North America,4,4,
Canada,Air Canada,1984,PW,767-200,Jul,1979,North America,4,4,
Canada,Air Canada,1988,PW,767-200ER,Jul,1988,North America,1,1,
Canada,Air Canada,1989,PW,767-200ER,Jul,1988,North America,2,2,
Canada,Air Canada,,NS,767-300ER,Aug,1989,North America,0,3,
Canada,Air Canada,1980,PW,727,Aug,1979,North America,1,1,
Canada,Air Canada,1981,PW,727,Aug,1979,North America,5,5,
Canada,Air Canada,1982,PW,727,Aug,1980,North America,3,3,
Canada,Air Canada,1993,PW,767-300ER,Aug,1989,North America,1,1,
Canada,Air Canada,1995,PW,767-300ER,Aug,1989,North America,3,3,
Canada,Air Canada,1996,PW,767-300ER,Aug,1989,North America,2,2,
Canada,Air Canada,2013,GE,777-300ER,Aug,2011,North America,2,2,
Canada,Air Canada,2016,GE,777-300ER,Aug,2014,North America,2,2,
Canada,Air Canada,1960,RR,DC-8,Sep,1959,North America,1,1,
Canada,Air Canada,1961,PW,DC-8,Sep,1959,North America,1,1,
Canada,Air Canada,1961,RR,DC-8,Sep,1959,North America,3,3,
Canada,Air Canada,1979,PW,727,Sep,1977,North America,3,3,
Canada,Air Canada,1979,PW,747-200,Sep,1977,North America,1,1,
Canada,Air Canada,1969,GE,DC-8,Oct,1966,North America,1,1,
Canada,Air Canada,1969,PW,DC-8,Oct,1966,North America,1,1,
Canada,Air Canada,1970,PW,DC-9,Oct,1967,North America,2,2,
Canada,Air Canada,1972,PW,DC-9,Oct,1971,North America,3,3,
Canada,Air Canada,,GE,777F,Nov,2005,North America,0,2,
Canada,Air Canada,1966,PW,DC-9,Nov,1963,North America,6,6,
Canada,Air Canada,2007,GE,777-200LR,Nov,2005,North America,3,3,
Canada,Air Canada,2007,GE,777-300ER,Nov,2005,North America,4,4,
Canada,Air Canada,2008,GE,777-200LR,Nov,2005,North America,3,3,
Canada,Air Canada,2008,GE,777-300ER,Nov,2005,North America,5,5,
Canada,Air Canada,2009,GE,777-300ER,Nov,2005,North America,1,1,
Canada,Air Canada,2014,GE,787-8,Nov,2005,North America,6,6,
Canada,Air Canada,2015,GE,787-8,Nov,2005,North America,2,2,
Canada,Air Canada,2015,GE,787-9,Nov,2005,North America,4,4,
Canada,Air Canada,2016,GE,787-9,Nov,2005,North America,2,2,
Canada,Air Canada,1963,PW,DC-8,Dec,1961,North America,4,4,
Canada,Air Canada,1964,PW,DC-8,Dec,1962,North America,1,1,
Canada,Air Canada,1964,PW,DC-8,Dec,1963,North America,1,1,
Canada,Air Canada,1968,PW,DC-9,Dec,1966,North America,7,7,
Canada,Air Canada,1974,PW,727,Dec,1973,North America,5,5,
Canada,Air Canada,1974,PW,747-100,Dec,1973,North America,1,1,
Canada,Air Canada,1975,PW,727,Dec,1973,North America,6,6,
Canada,Air Canada,1980,PW,727,Dec,1978,North America,8,8,
Canada,Canadian Air Force,1970,PW,707/720,Feb,1970,North America,4,4,
Canada,Canadian Air Force,1971,PW,707/720,Mar,1971,North America,1,1,
Canada,Canadian Airlines,,PW,737-200,Feb,1985,North America,0,3,
Canada,Canadian Airlines,,PW,737-200,Apr,1984,North America,0,1,
Canada,Canadian Airlines,1987,CF,737-300,Apr,1984,North America,2,2,
Canada,Canadian Airlines,1988,GE,767-300ER,Apr,1987,North America,4,4,
Canada,Canadian Airlines,1989,GE,767-300ER,Apr,1987,North America,2,2,
Canada,Canadian Airlines,1995,GE,747-400,Apr,1995,North America,1,1,
Canada,Canadian Airlines,1990,GE,747-400,Jul,1988,North America,1,1,
Canada,Canadian Airlines,1991,GE,747-400,Jul,1988,North America,1,1,
Canada,Canadian Airlines,1991,GE,767-300ER,Jul,1990,North America,2,2,
Canada,Canadian Airlines,1992,GE,747-400,Jul,1990,North America,1,1,
Canada,Canadian Airlines,1992,GE,767-300ER,Jul,1990,North America,2,2,
Canada,Canadian Airlines,1990,GE,767-300ER,Oct,1988,North America,2,2,
Canada,Canadian Airlines,1987,CF,737-300,Dec,1986,North America,1,1,
Canada,Canadian Airlines,1989,GE,767-300ER,Dec,1987,North America,2,2,
Canada,CP Air,1968,PW,737-200,Feb,1967,North America,5,5,
Canada,CP Air,1969,PW,737-200,Feb,1967,North America,1,1,
Canada,CP Air,1970,PW,727,Feb,1969,North America,2,2,
Canada,CP Air,1979,PW,737-200,Mar,1978,North America,1,1,
Canada,CP Air,1981,GE,DC-10,Mar,1980,North America,2,2,
Canada,CP Air,1966,PW,DC-8,Apr,1965,North America,1,1,
Canada,CP Air,1971,PW,727,Apr,1970,North America,2,2,
Canada,CP Air,1975,PW,727,Apr,1974,North America,2,2,
Canada,CP Air,1979,GE,DC-10,Apr,1978,North America,1,1,
Canada,CP Air,1980,GE,DC-10,Apr,1978,North America,1,1,
Canada,CP Air,1982,PW,737-200,Apr,1981,North America,2,2,
Canada,CP Air,1968,PW,DC-8,May,1966,North America,1,1,
Canada,CP Air,1963,RR,DC-8,Jun,1962,North America,1,1,
Canada,CP Air,1980,PW,737-200,Jun,1979,North America,2,2,
Canada,CP Air,1981,PW,737-200,Jun,1979,North America,6,6,
Canada,CP Air,1983,PW,737-200,Jun,1981,North America,2,2,
Canada,CP Air,1969,PW,737-200,Aug,1967,North America,1,1,
Canada,CP Air,1974,PW,747-200,Aug,1973,North America,2,2,
Canada,CP Air,1982,PW,737-200,Aug,1980,North America,2,2,
